311;2;1;0;"Амулет - Кулон ""Будда Медицины""";"АМУЛЕТ - КУЛОН ""БУДДА МЕДИЦИНЫ""";Amulet---Kulon-Budda-Mediciny;9.jpg;none;none;none;30;1;30;MG-58;не указано;<null>;Металл;<null>;АМУЛЕТЫ - КУЛОНЫ;"<p>Будда медицины - это олицетворение Просветления и благодати. Глубокий небесный цвет символизирует мудрость, правая рука держит стебель аруры, а в левой – чашу, символ панацеи от всех болезней. Будда охраняет не только от физических недугов, но и способствует восстановлению благоприятной атмосферы, излечивая гнев, неведение и привязанность – 3 корневых яда, а также устраняет неблагоприятную карму. Получить такой амулет&nbsp; в подарок – значит, обрести благополучие и процветание, согласно фэн-шуй философии.<br></p>";;"Амулет - Кулон ""Будда Медицины""";"Амулет - Кулон ""Будда Медицины""";328;368;2;0;53;0;f;f;t;t;<null>;<null>;<null>;<null>;2018-09-17 11:55:08.765652;2018-09-17 11:55:08.765652
312;12;0;0;Денежное Дерево из монет ;ДЕНЕЖНОЕ ДЕРЕВО ИЗ МОНЕТ ;Denezhnoe-Derevo-iz-monet-;14.jpg;none;none;none;80;60;110;DER-138;не указано;не указано;не указано;Севастопольская 200;ЧАСЫ ФЭН-ШУЙ,МОЛИТВЕННЫЕ БАРАБАНЫ,МУЗЫКА ВЕТРА,МАЯТНИКИ ФЭН-ШУЙ;;;Денежное Дерево из монет;Денежное Дерево из монет;297;228;2;0;49;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 12:00:10.703116;2018-09-17 12:00:10.703116
313;2;0;0;Амулет-брелок с защитными мантрами для высоких доходов;АМУЛЕТ-БРЕЛОК С ЗАЩИТНЫМИ МАНТРАМИ ДЛЯ ВЫСОКИХ ДОХОДОВ;Amulet-brelok-s-zashhitnymi-mantrami-dlya-vysokih-dohodov;4-500x500.png;none;none;none;30;1;30;MG-38;не указано;<null>;Металл;<null>;АМУЛЕТЫ - КУЛОНЫ;;;Амулет-брелок с защитными мантрами для высоких доходов;Амулет-брелок с защитными мантрами для высоких доходов;320;268;2;0;40;0;f;f;t;t;<null>;<null>;<null>;<null>;2018-09-17 12:02:44.749949;2018-09-17 12:02:44.749949
314;12;0;0;Дерево Счастья из розового Кварца - символ богатства, счастья и процветания ;ДЕРЕВО СЧАСТЬЯ ИЗ РОЗОВОГО КВАРЦА - СИМВОЛ БОГАТСТВА, СЧАСТЬЯ И ПРОЦВЕТАНИЯ ;Derevo-Schast'ya-iz-rozovogo-Kvarca---simvol-bogatstva,-schast'ya-i-procvetaniya-;kartinka_agat77_b1ea7f89.jpeg;none;none;none;80;60;90; DER-90;не указано;не указано;не указано;Севастопольская 200;ВЕЕРА ФЭН-ШУЙ;;;Дерево Счастья из розового Кварца - символ богатства, счастья и процветания;Дерево Счастья из розового Кварца - символ богатства, счастья и процветания;286;220;2;0;30;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 12:10:24.874954;2018-09-17 12:10:24.874954
315;16;0;0;Ваза стеклянная длинная;ВАЗА СТЕКЛЯННАЯ ДЛИННАЯ;Vaza-steklyannaya-dlinnaya;_________________56948dda12bc7-500x500.jpg;none;none;none;130;130;320;04074;не указано;не указано;не указано;Севастопольская;ВАЗЫ СТЕКЛЯННЫЕ;;;Ваза стеклянная;Ваза стеклянная;289;223;2;0;50;0;f;f;f;f;<null>;<null>;<null>;<null>;2018-09-17 12:12:16.281298;2018-09-17 12:12:16.281298
316;2;0;0; Амулет - Кулон Зеленой Тары: Защита всех Знаков Зодиака; АМУЛЕТ - КУЛОН ЗЕЛЕНОЙ ТАРЫ: ЗАЩИТА ВСЕХ ЗНАКОВ ЗОДИАКА;-Amulet---Kulon-Zelenoj-Tary:-Zashhita-vseh-Znakov-Zodiaka;АМ-9.jpg;none;none;none;35;3;35;M-66234;не указано;не указано;Металл;Севастопольская 200;АМУЛЕТЫ - КУЛОНЫ;;;Амулет-кулон Зеленой Тары защитный для всех знаков зодиака;Амулет-кулон Зеленой Тары защитный для всех знаков зодиака;320;268;2;0;65;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 12:12:41.421976;2018-09-17 12:12:41.421976
317;2;0;0;"Амулет - Кулон ""Зеленая Тара"" с Защитой Восьми Сторон";"АМУЛЕТ - КУЛОН ""ЗЕЛЕНАЯ ТАРА"" С ЗАЩИТОЙ ВОСЬМИ СТОРОН";Amulet---Kulon-Zelenaya-Tara-s-Zashhitoj-Vosmi-Storon;7.jpg;none;none;none;30;1;30;6654;не указано;<null>;Металл;<null>;АМУЛЕТЫ - КУЛОНЫ;;;"Амулет - Кулон ""Зеленая Тара"" с Защитой Восьми Сторон";"Амулет - Кулон ""Зеленая Тара"" с Защитой Восьми Сторон";328;268;2;0;58;0;f;f;f;f;<null>;<null>;<null>;<null>;2018-09-17 12:15:50.031213;2018-09-17 12:15:50.031213
318;16;0;0;Ваза восточная ночь;ВАЗА ВОСТОЧНАЯ НОЧЬ;Vaza-vostochnaya-noch;20180704_152738.jpg;none;none;none;160;160;200;SB-32;не указано;<null>;не указано;<null>;ВАЗЫ СТЕКЛЯННЫЕ;;;Ваза стеклянная;Ваза стеклянная;335;258;2;0;75;0;f;f;f;f;<null>;<null>;<null>;<null>;2018-09-17 12:18:49.656290;2018-09-17 12:18:49.656290
319;2;0;0;Амулет-кулон Богини Зеленой Тары для Защиты,увеличения Доходов и Благословения;АМУЛЕТ-КУЛОН БОГИНИ ЗЕЛЕНОЙ ТАРЫ ДЛЯ ЗАЩИТЫ,УВЕЛИЧЕНИЯ ДОХОДОВ И БЛАГОСЛОВЕНИЯ;Amulet-kulon-Bogini-Zelenoj-Tary-dlya-Zashhity,uvelicheniya-Dohodov-i-Blagosloveniya;w2222-500x500.jpg;none;none;none;30;1;32;9812;не указано;не указано;Металл;Севастопольская;,АМУЛЕТЫ - КУЛОНЫ;;;Амулет-кулон Богини Зеленой Тары для Защиты,увеличения Доходов и Благословения;Амулет-кулон Богини Зеленой Тары для Защиты,увеличения Доходов и Благословения;298;248;2;0;27;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 12:21:52.609642;2018-09-17 12:21:52.609642
320;16;0;0;Ваза стеклянная;ВАЗА СТЕКЛЯННАЯ;Vaza-steklyannaya;_________________56948e6165c80-500x500.jpg;none;none;none;130;130;200;04075;не указано;<null>;не указано;<null>;ВАЗЫ СТЕКЛЯННЫЕ;;;Ваза стеклянная;Ваза стеклянная;239;184;2;0;76;0;f;f;f;f;<null>;<null>;<null>;<null>;2018-09-17 12:21:54.421849;2018-09-17 12:21:54.421849
321;16;0;0;Ваза стеклянная болшая;ВАЗА СТЕКЛЯННАЯ БОЛШАЯ;Vaza-steklyannaya-bolshaya;_________________56949009c3b92-500x500.jpg;none;none;none;160;160;300;08036;не указано;не указано;не указано;Севастопольская;ВАЗЫ СТЕКЛЯННЫЕ;;;Ваза стеклянная;Ваза стеклянная;630;490;2;0;45;0;f;f;f;f;<null>;<null>;<null>;<null>;2018-09-17 12:26:20.187684;2018-09-17 12:26:20.187684
322;12;0;0;Дерево  Счастья из самоцвета ;ДЕРЕВО  СЧАСТЬЯ ИЗ САМОЦВЕТА ;Derevo--Schast'ya-iz-samocveta-;Kartinka_Agat77_6c4658d9.jpeg;none;none;none;120;90;250; DER-288;не указано;не указано;не указано;Севастопольская 200;ВЕЕРА ФЭН-ШУЙ;;;Дерево  Счастья из самоцвета ;Дерево  Счастья из самоцвета ;908;698;2;0;29;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 12:26:32.874971;2018-09-17 12:26:32.874971
323;2;0;0;" Амулет - Кулон ""Тибетский Ритуальный Кинжал""";" АМУЛЕТ - КУЛОН ""ТИБЕТСКИЙ РИТУАЛЬНЫЙ КИНЖАЛ""";"-Amulet---Kulon-""Tibetskij-Ritual'nyj-Kinzhal""";ЛЯЛЯ.jpg;none;none;none;10;10;50;8821;не указано;не указано;Металл;Китай;АМУЛЕТЫ - КУЛОНЫ;;;" Амулет - Кулон ""Тибетский Ритуальный Кинжал""";" Амулет - Кулон ""Тибетский Ритуальный Кинжал""";220;188;2;0;51;0;f;f;t;t;<null>;<null>;<null>;<null>;2018-09-17 12:29:13.718704;2018-09-17 12:29:13.718704
324;16;0;0;Ваза стеклянная Болшая;ВАЗА СТЕКЛЯННАЯ БОЛШАЯ;Vaza-steklyannaya-Bolshaya;_________________56948fb18cb2f-500x500.jpg;none;none;none;160;160;250;6959;не указано;не указано;не указано;Севастопольская;ВАЗЫ СТЕКЛЯННЫЕ;;;Ваза стеклянная;Ваза стеклянная;860;665;2;0;52;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 12:30:41.000179;2018-09-17 12:30:41.000179
325;16;0;0;Ваза стеклянная мини;ВАЗА СТЕКЛЯННАЯ МИНИ;Vaza-steklyannaya-mini;_________________56948ec3b38f0-500x500.jpg;none;none;none;130;130;90;04341;не указано;не указано;не указано;Севастопольская;,ВАЗЫ СТЕКЛЯННЫЕ;;;Ваза стеклянная;Ваза стеклянная;105;82;2;0;66;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 12:36:34.765761;2018-09-17 12:36:34.765761
326;2;0;0;"Амулет - Кулон ""Молитвенный Барабан с Мантрами""";"АМУЛЕТ - КУЛОН ""МОЛИТВЕННЫЙ БАРАБАН С МАНТРАМИ""";Amulet---Kulon-Molitvennyj-Baraban-s-Mantrami;145.jpg;20181226_171933.jpg;none;none;10;10;40;MG-29;не указано;<null>;Металл;<null>;АМУЛЕТЫ - КУЛОНЫ;;;"Амулет - Кулон ""Молитвенный Барабан с Мантрами""";"Амулет - Кулон ""Молитвенный Барабан с Мантрами""";298;248;2;0;36;0;f;f;t;t;<null>;<null>;<null>;<null>;2018-09-17 12:42:43.781474;2018-09-17 12:42:43.781474
328;2;0;0;"Амулет - Кулон ""Ом Мани Падме Хум"" 1";"АМУЛЕТ - КУЛОН ""ОМ МАНИ ПАДМЕ ХУМ"" 1";"Amulet---Kulon-""Om-Mani-Padme-Hum""-1";899.jpg;none;none;none;30;10;30; M-188;не указано;не указано;Металл;Севастопольская 200;АМУЛЕТЫ - КУЛОНЫ;"<p>Особенность этого&nbsp; чудодейственного амулета состоит в том, что он&nbsp; заключает в себе магическую силу могущественной мантры бодхисатвы сострадания Авалокитешвары и восьми благоприятных символов буддизма.</p><p><span style=""font-size: 1rem;"">Каждый слог вышеприведённой мантры имеет своё особое значение, обуславливающее её действие.&nbsp; Между тем с помощью восьми благоприятных символов можно привлечь успех и благополучие в самые различные сферы своей жизни.</span><br></p>";;Амулет-кулон Ом Мани Падме Хум ;Амулет-кулон Ом Мани Падме Хум ;298;248;2;0;26;0;f;f;t;t;<null>;<null>;<null>;<null>;2018-09-17 12:52:41.918478;2018-09-17 12:52:41.918478
331;2;1;0;"Амулет-кулон ""Лошадь Популярности"" для достижения Славы и Известности";"АМУЛЕТ-КУЛОН ""ЛОШАДЬ ПОПУЛЯРНОСТИ"" ДЛЯ ДОСТИЖЕНИЯ СЛАВЫ И ИЗВЕСТНОСТИ";"Amulet-kulon-""Loshad'-Populyarnosti""-dlya-dostizheniya-Slavy-i-Izvestnosti";1-500x500.png;none;none;none;35;10;35;M-911;не указано;не указано;Металл;Севастопольская;,АМУЛЕТЫ - КУЛОНЫ;;;"Амулет-кулон ""Лошадь Популярности"" для достижения Славы и Известности";"Амулет-кулон ""Лошадь Популярности"" для достижения Славы и Известности";298;248;2;0;36;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:10:23.793409;2018-09-17 13:10:23.793409
332;11;0;0;Пара слонов ;ПАРА СЛОНОВ ;Para-slonov-;IMG-20171107-WA0005 (1)-500x500.jpg;none;none;none;550;160;290;888-35;не указано;не указано; полистоун;Севастопольская;,СЛОНЫ;;;Пара слонов ;Пара слонов ;3330;2600;2;0;33;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:12:09.746509;2018-09-17 13:12:09.746509
333;12;0;0;Дерево Счастья из розового кварца для привлечения любви и гармонии;ДЕРЕВО СЧАСТЬЯ ИЗ РОЗОВОГО КВАРЦА ДЛЯ ПРИВЛЕЧЕНИЯ ЛЮБВИ И ГАРМОНИИ;Derevo-Schast'ya-iz-rozovogo-kvarca-dlya-privlecheniya-ljubvi-i-garmonii;kartinka_agat77_6c4658db555.jpeg;none;none;none;120;80;180;DER-180;не указано;не указано;не указано;Севастопольская 200;ВЕЕРА ФЭН-ШУЙ;;;Дерево Счастья из розового кварца для привлечения любви и гармонии;Дерево Счастья из розового кварца для привлечения любви и гармонии;635;488;2;0;37;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:12:13.355822;2018-09-17 13:12:13.355822
334;2;0;0;Амулет-подвеска Тибетский мощной защиты от негативной энергии;АМУЛЕТ-ПОДВЕСКА ТИБЕТСКИЙ МОЩНОЙ ЗАЩИТЫ ОТ НЕГАТИВНОЙ ЭНЕРГИИ;Amulet-podveska-Tibetskij-moshhnoj-zashhity-ot-negativnoj-jenergii;20180322_142540-500x500.jpg;none;none;none;20;2;130; P-7734;не указано;не указано;Металл;Севастопольская 200;АМУЛЕТЫ - ПОДВЕСКИ;;;Амулет-подвеска Тибетский мощной защиты от негативной энергии;Амулет-подвеска Тибетский мощной защиты от негативной энергии;180;120;2;0;36;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:14:38.449639;2018-09-17 13:14:38.449639
335;11;0;0;Лошадь под Серебро (статуэтка);ЛОШАДЬ ПОД СЕРЕБРО (СТАТУЭТКА);Loshad'-pod-Serebro-(statujetka);игогоша1.jpg;none;none;none;150;70;190;888-10;не указано;не указано;полистоун;Севастопольская 200;ЛОШАДИ;;;Лошадь под Серебро (статуэтка);Лошадь под Серебро (статуэтка);517;399;2;0;50;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:17:13.434076;2018-09-17 13:17:13.434076
336;2;0;0;Подвеска-амулет тибетский для защиты;ПОДВЕСКА-АМУЛЕТ ТИБЕТСКИЙ ДЛЯ ЗАЩИТЫ;Podveska-amulet-tibetskij-dlya-zashhity;20180322_142449-500x500.jpg;none;none;none;20;1;130;P-3356;не указано;не указано;Металл;Севастопольская;,АМУЛЕТЫ - ПОДВЕСКИ;;;Подвеска-амулет тибетский для защиты;Подвеска-амулет тибетский для защиты;180;120;0;0;37;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:17:39.652728;2018-09-17 13:17:39.652728
337;12;0;0;Дерево Счастья из Аметиста для богатства и процветания ;ДЕРЕВО СЧАСТЬЯ ИЗ АМЕТИСТА ДЛЯ БОГАТСТВА И ПРОЦВЕТАНИЯ ;Derevo-Schast'ya-iz-Ametista-dlya-bogatstva-i-procvetaniya-;kartinka_agat77_dd6991525454.jpeg;none;none;none;120;90;250;DER-250;не указано;не указано;не указано;Севастопольская 200;САЛФЕТКИ ФЭН-ШУЙ;;;Дерево Счастья из Аметиста для богатства и процветания ;Дерево Счастья из Аметиста для богатства и процветания ;908;698;0;0;30;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:19:57.871477;2018-09-17 13:19:57.871477
338;2;0;0;Подвеска-амулет Ом Мани Падме Хум;ПОДВЕСКА-АМУЛЕТ ОМ МАНИ ПАДМЕ ХУМ;Podveska-amulet-Om-Mani-Padme-Hum;20180322_142333-500x500.jpg;none;none;none;30;3;150; P-9909;не указано;не указано;Металл;Севастопольская;,АМУЛЕТЫ - ПОДВЕСКИ;;;Подвеска-амулет Ом Мани Падме Хум;Подвеска-амулет Ом Мани Падме Хум;180;120;0;0;34;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:20:43.371524;2018-09-17 13:20:43.371524
339;11;0;0;Лошадь под Золото (статуэтка);ЛОШАДЬ ПОД ЗОЛОТО (СТАТУЭТКА);Loshad'-pod-Zoloto-(statujetka);игогоша2.jpg;none;none;none;150;70;190;888-09;не указано;не указано;полистоун;Севастопольская 200;ЛОШАДИ;;;Лошадь под Золото (статуэтка);Лошадь под Золото (статуэтка);517;399;2;0;46;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:22:41.808984;2018-09-17 13:22:41.808984
340;2;0;0;Амулет-кулон Будды Медицины для Здоровья ;АМУЛЕТ-КУЛОН БУДДЫ МЕДИЦИНЫ ДЛЯ ЗДОРОВЬЯ ;Amulet-kulon-Buddy-Mediciny-dlya-Zdorov'ya-;P1140733-500x500.jpg;none;none;none;20;20;300;300-32;не указано;не указано;не указано;Севастопольская;,АМУЛЕТЫ - КУЛОНЫ;;;Амулет-кулон Будды Медицины для Здоровья ;Амулет-кулон Будды Медицины для Здоровья ;299;258;2;0;31;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:25:36.949633;2018-09-17 13:25:36.949633
341;2;0;0;"Амулет-кулон ""Смеющийся Будда"" на монетах для увеличения доходов";"АМУЛЕТ-КУЛОН ""СМЕЮЩИЙСЯ БУДДА"" НА МОНЕТАХ ДЛЯ УВЕЛИЧЕНИЯ ДОХОДОВ";"Amulet-kulon-""Smejushhijsya-Budda""-na-monetah-dlya-uvelicheniya-dohodov";P1140727-500x500.jpg;none;none;none;20;20;30;300-44;не указано;не указано;не указано;Севастопольская;,АМУЛЕТЫ - КУЛОНЫ;;;"Амулет-кулон ""Смеющийся Будда"" на монетах для увеличения доходов";"Амулет-кулон ""Смеющийся Будда"" на монетах для увеличения доходов";329;258;2;0;17;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:29:08.527823;2018-09-17 13:29:08.527823
342;11;0;0;Пара слонов хобот верх;ПАРА СЛОНОВ ХОБОТ ВЕРХ;Para-slonov-hobot-verh;IMG-20171107-WA0005 (1)-500x500.jpg;none;none;none;600;180;280;12-55;не указано;не указано;полистоун;Севастопольская;,СЛОНЫ;;;Пара слонов хобот верх;Пара слонов хобот верх;3400;2980;2;0;34;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:32:08.480873;2018-09-17 13:32:08.480873
343;2;0;0;Амулет-кулон для достижения намеченных целей;АМУЛЕТ-КУЛОН ДЛЯ ДОСТИЖЕНИЯ НАМЕЧЕННЫХ ЦЕЛЕЙ;Amulet-kulon-dlya-dostizheniya-namechennyh-celej;20180314_172939-500x500 (1).jpg;none;none;none;30;30;250;1266;не указано;не указано;не указано;Севастопольская;,АМУЛЕТЫ - КУЛОНЫ;;;Амулет-кулон для достижения намеченных целей;Амулет-кулон для достижения намеченных целей;55;39;0;0;28;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:32:44.277683;2018-09-17 13:32:44.277683
344;12;0;0;Дерево  Счастья Сердолик-Символ долгой и счастливой жизни;ДЕРЕВО  СЧАСТЬЯ СЕРДОЛИК-СИМВОЛ ДОЛГОЙ И СЧАСТЛИВОЙ ЖИЗНИ;Derevo--Schast'ya-Serdolik-Simvol-dolgoj-i-schastlivoj-zhizni;Kartinka_Agat77_98762fc1656.jpeg;none;none;none;110;60;130;DER-130;не указано;не указано;не указано;Севастопольская 200;САЛФЕТКИ ФЭН-ШУЙ;;;Дерево  Счастья Сердолик-Символ долгой и счастливой жизни;Дерево  Счастья Сердолик-Символ долгой и счастливой жизни;416;320;2;0;33;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:34:02.855787;2018-09-17 13:34:02.855787
345;11;0;0;Пара слонов большая;ПАРА СЛОНОВ БОЛЬШАЯ;Para-slonov-bol'shaya;IMG-20171107-WA0001-500x500.jpg;none;none;none;600;220;280;12-67;не указано;не указано;полистоун;Севастопольская;,СЛОНЫ;;;Пара слонов большая ;Пара слонов большая;3790;2990;2;0;37;0;f;f;f;f;<null>;<null>;<null>;<null>;2018-09-17 13:37:07.371499;2018-09-17 13:37:07.371499
348;2;0;0;"Амулет-кулон ""Фортуна""";"АМУЛЕТ-КУЛОН ""ФОРТУНА""";"Amulet-kulon-""Fortuna""";_________________545aaa1361813-500x500.jpg;none;none;none;20;1;250; M-61868;не указано;не указано;Металл;Севастопольская;,АМУЛЕТЫ - КУЛОНЫ;;;"Амулет-кулон ""Фортуна""";"Амулет-кулон ""Фортуна""";228;168;2;0;15;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:40:33.168400;2018-09-17 13:40:33.168400
349;11;0;0;Семья слонов;СЕМЬЯ СЛОНОВ;Sem'ya-slonov;IMG-20171107-WA0002-500x500.jpg;none;none;none;550;280;300;12-45;не указано;<null>;полистоун;<null>;СЛОНЫ;;;Семья слонов;Семья слонов;3500;2760;2;0;36;0;f;f;f;f;<null>;<null>;<null>;<null>;2018-09-17 13:42:09.996555;2018-09-17 13:42:09.996555
350;2;1;0;"Амулет-кулон ""Будда в лотосе""";"АМУЛЕТ-КУЛОН ""БУДДА В ЛОТОСЕ""";"Amulet-kulon-""Budda-v-lotose""";_________________5694bd9a62f7d-500x500.jpg;none;none;none;20;1;40;WW1630;не указано;не указано;Металл;Севастопольская;,АМУЛЕТЫ - КУЛОНЫ;;;"Амулет-кулон ""Будда в лотосе""";"Амулет-кулон ""Будда в лотосе""";328;252;0;0;23;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:43:43.840218;2018-09-17 13:43:43.840218
351;12;0;0;Дерево Счастья от сглаза ;ДЕРЕВО СЧАСТЬЯ ОТ СГЛАЗА ;Derevo-Schast'ya-ot-sglaza-;3622-500x500.jpg;none;none;none;60,5;30,5;120;DER-2999;не указано;не указано;не указано;Севастопольская 200;ФОНАРИ ФЭН-ШУЙ;;;Дерево Счастья от сглаза ;Дерево Счастья от сглаза ;243;187;2;0;35;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:44:40.152755;2018-09-17 13:44:40.152755
352;2;0;0;"Амулет-кулон ""Ваза Богатства"" открывающийся с защитными мантрами";"АМУЛЕТ-КУЛОН ""ВАЗА БОГАТСТВА"" ОТКРЫВАЮЩИЙСЯ С ЗАЩИТНЫМИ МАНТРАМИ";Amulet-kulon-Vaza-Bogatstva-otkryvajushhijsya-s-zashhitnymi-mantrami;20180402_132913-500x500.jpg;20181226_171544.jpg;none;none;15;15;250; M-85268;не указано;<null>;Металл;<null>;АМУЛЕТЫ - КУЛОНЫ;;;"Амулет-кулон ""Ваза Богатства"" открывающийся с защитными мантрами";"Амулет-кулон ""Ваза Богатства"" открывающийся с защитными мантрами";339;267;2;0;31;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:47:13.465237;2018-09-17 13:47:13.465237
353;4;0;0;Будда;БУДДА;Budda;500rub-500x500.jpg;none;none;none;120;70;200;2209;не указано;не указано;полистоун;Севастопольская;,БУДДА;;;Будда;Будда;990;780;2;0;52;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:49:11.590286;2018-09-17 13:49:11.590286
354;4;0;0;Декоративная статуэтка будды;ДЕКОРАТИВНАЯ СТАТУЭТКА БУДДЫ;Dekorativnaya-statujetka-buddy;500rub-500x500.jpg;none;none;none;100;60;150;3467;не указано;не указано;полистоун;Севастопольская;,БУДДА;;;Декоративная статуэтка будды;Декоративная статуэтка будды;767;590;2;0;47;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:53:10.418495;2018-09-17 13:53:10.418495
355;2;0;0;Амулет-кулон для привлечения Клиентов;АМУЛЕТ-КУЛОН ДЛЯ ПРИВЛЕЧЕНИЯ КЛИЕНТОВ;Amulet-kulon-dlya-privlecheniya-Klientov;_________________5694be1bcd6a4-500x500.jpg;none;none;none;30;10;250; WW3117;не указано;не указано;Металл;Севастопольская;,АМУЛЕТЫ - КУЛОНЫ;;;Амулет-кулон для привлечения Клиентов;Амулет-кулон для привлечения Клиентов;338;252;2;0;46;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:54:06.121511;2018-09-17 13:54:06.121511
356;2;0;0;"Амулет - Кулон ""Хум""";"АМУЛЕТ - КУЛОН ""ХУМ""";"Amulet---Kulon-""Hum""";хум.jpg;none;none;none;30;2;40;000022;не указано;не указано;Металл;Севастопольская 300;АМУЛЕТЫ - КУЛОНЫ;;;"Амулет-подвеска ""Хум"" золото со стразами";"Амулет-подвеска ""Хум"" золото со стразами";328;238;2;0;25;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 13:58:04.543345;2018-09-17 13:58:04.543345
357;2;0;0;"Амулет- кулон Ваджра-Дордже со слогом ""Ом""";"АМУЛЕТ- КУЛОН ВАДЖРА-ДОРДЖЕ СО СЛОГОМ ""ОМ""";"Amulet--kulon-Vadzhra-Dordzhe-so-slogom-""Om""";20180409_122847-500x500.jpg;none;none;none;30;20;250;M-77468;не указано;не указано;Металл;Севастопольская;,АМУЛЕТЫ - КУЛОНЫ;;;"Амулет- кулон Ваджра-Дордже со слогом ""Ом""";"Амулет- кулон Ваджра-Дордже со слогом ""Ом""";358;238;0;0;20;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 14:00:58.043337;2018-09-17 14:00:58.043337
358;12;0;0;Денежное дерево с листьями из монет ;ДЕНЕЖНОЕ ДЕРЕВО С ЛИСТЬЯМИ ИЗ МОНЕТ ;Denezhnoe-derevo-s-list'yami-iz-monet-;denezhnoe_derevo-500x500.jpg;none;none;none;70;120;120;SV-KL-114;не указано;не указано;не указано;Севастопольская 200;МАЯТНИКИ ФЭН-ШУЙ;;;Денежное дерево с листьями из монет ;Денежное дерево с листьями из монет ;416;320;2;0;31;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 14:01:23.980833;2018-09-17 14:01:23.980833
360;2;0;0;Амулет Двойная Ваджра с защитными мантрами;АМУЛЕТ ДВОЙНАЯ ВАДЖРА С ЗАЩИТНЫМИ МАНТРАМИ;Amulet-Dvojnaya-Vadzhra-s-zashhitnymi-mantrami;_________________55700eca7465f-500x500.jpg;none;none;none;30;30;140;не указано;не указано;не указано;Металл;Севастопольская;,АМУЛЕТЫ - ПОДВЕСКИ;<p>АМУЛЕТ ДВОЙНАЯ ВАДЖРА СИМВОЛИЗИРУЕТ НЕРУШИМУЮ ТВЕРДОСТЬ, НЕПОКОЛЕБИМОСТЬ ДУХОВНОЙ ВЛАСТИ, СОСТРАДАТЕЛЬНУЮ МУДРОСТЬ, ДУХОВНУЮ СИЛУ ПРОСВЕЩЕНИЯ. ПОДАВЛЯЕТ ВСЕ ЗЛЫЕ ЖЕЛАНИЯ И СТРАСТИ , НЕРАЗРУШИМА, НО СПОСОБНА РАЗРУШИТЬ ВСЕ, ДАЖЕ НЕСОКРУШИМОЕ.<br></p>;;Амулет Двойная Ваджра с защитными мантрами;Амулет Двойная Ваджра с защитными мантрами;138;98;2;0;45;0;f;f;t;t;<null>;<null>;<null>;<null>;2018-09-17 14:03:53.215323;2018-09-17 14:03:53.215323
361;11;0;0;"Карандашница ""I miss you""";"КАРАНДАШНИЦА ""I MISS YOU""";Karandashnica-I-miss-you;_________________4d222f8e111a2-500x500.jpg;none;none;none;80;70;120;XL-3202;не указано;<null>;полистоун;<null>;ЛЕБЕДИ;;;"Карандашница ""I miss you""";"Карандашница ""I miss you""";188;145;2;10;42;0;t;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 14:05:25.715271;2018-09-17 14:05:25.715271
362;2;0;0;Амулет-кулон защитный ОМ;АМУЛЕТ-КУЛОН ЗАЩИТНЫЙ ОМ;Amulet-kulon-zashhitnyj-OM;_________________5571428f73944-500x500.jpg;none;none;none;30;30;250;M-76668;не указано;не указано;Металл;Севастопольская;,АМУЛЕТЫ - КУЛОНЫ;;;Амулет-кулон защитный ОМ;Амулет-кулон защитный ОМ;358;268;0;0;27;0;f;f;f;t;<null>;<null>;<null>;<null>;2018-09-17 14:06:37.059068;2018-09-17 14:06:37.059068
